#;ResourceGroupID;Id;AvailableCapacity;FreeCapacity;Start;HasFiniteCapacity
2477;G_AR7T;G_AR7T_Seq_9;1 day;1 day;2020-04-24 00:00:00;ËÎÆÜ
2478;G_RTRAIN12;G_RTRAIN12_Seq_7;1 day;1 day;2020-04-22 00:00:00;ËÎÆÜ
2479;G_MCUTG;G_MCUTG_Seq_27;1 day;1 day;2020-05-12 00:00:00;ËÎÆÜ
2480;G_DSD;G_DSD_Seq_15;1 day;1 day;2020-04-30 00:00:00;ËÎÆÜ
2481;G_TRFCNG;G_TRFCNG_Seq_8;1 day;1 day;2020-04-23 00:00:00;ËÎÆÜ
2482;G_TRUCK3;G_TRUCK3_Seq_32;1 day;1 day;2020-05-17 00:00:00;ËÎÆÜ
2483;G_TFO1;G_TFO1_Seq_2;1 day;1 day;2020-04-17 00:00:00;ËÎÆÜ
2484;G_RTRAIN14;G_RTRAIN14_Seq_42;1 day;1 day;2020-05-27 00:00:00;ËÎÆÜ
2485;G_AR10T;G_AR10T_Seq_40;1 day;1 day;2020-05-25 00:00:00;ËÎÆÜ
2486;G_RTRAIN4;G_RTRAIN4_Seq_37;1 day;1 day;2020-05-22 00:00:00;ËÎÆÜ
2487;G_AR3T;G_AR3T_Seq_18;1 day;1 day;2020-05-03 00:00:00;ËÎÆÜ
2488;G_TRUCK5;G_TRUCK5_Seq_1;1 day;1 day;2020-04-16 00:00:00;ËÎÆÜ
2489;G_TRFCAR1;G_TRFCAR1_Seq_7;1 day;1 day;2020-04-22 00:00:00;ËÎÆÜ
2490;G_AOAD;G_AOAD_Seq_8;1 day;1 day;2020-04-23 00:00:00;ËÎÆÜ
2491;G_RTRAIN5;G_RTRAIN5_Seq_8;1 day;1 day;2020-04-23 00:00:00;ËÎÆÜ
2492;G_RTRAIN8;G_RTRAIN8_Seq_4;1 day;1 day;2020-04-19 00:00:00;ËÎÆÜ
2493;G_RTRAIN2;G_RTRAIN2_Seq_12;1 day;1 day;2020-04-27 00:00:00;ËÎÆÜ
2494;G_TRFCNG;G_TRFCNG_Seq_18;1 day;1 day;2020-05-03 00:00:00;ËÎÆÜ
2495;G_TFO1;G_TFO1_Seq_19;1 day;1 day;2020-05-04 00:00:00;ËÎÆÜ
2496;G_RTRAIN16;G_RTRAIN16_Seq_19;1 day;1 day;2020-05-04 00:00:00;ËÎÆÜ
2497;G_OTGRO2;G_OTGRO2_Seq_31;1 day;1 day;2020-05-16 00:00:00;ËÎÆÜ
2498;G_AOAD;G_AOAD_Seq_2;1 day;1 day;2020-04-17 00:00:00;ËÎÆÜ
2499;G_RTRAIN6;G_RTRAIN6_Seq_19;1 day;1 day;2020-05-04 00:00:00;ËÎÆÜ
2500;G_RTRAIN1;G_RTRAIN1_Seq_40;1 day;1 day;2020-05-25 00:00:00;ËÎÆÜ
2501;G_RTRAIN4;G_RTRAIN4_Seq_22;1 day;1 day;2020-05-07 00:00:00;ËÎÆÜ
2502;G_TRUCK6;G_TRUCK6_Seq_9;1 day;1 day;2020-04-24 00:00:00;ËÎÆÜ
2503;G_RTRAIN3;G_RTRAIN3_Seq_33;1 day;1 day;2020-05-18 00:00:00;ËÎÆÜ
2504;G_RTRAIN7;G_RTRAIN7_Seq_35;1 day;1 day;2020-05-20 00:00:00;ËÎÆÜ
2505;G_RTRAIN4;G_RTRAIN4_Seq_13;1 day;1 day;2020-04-28 00:00:00;ËÎÆÜ
2506;G_DSD;G_DSD_Seq_38;1 day;1 day;2020-05-23 00:00:00;ËÎÆÜ
2507;G_TRUCK4;G_TRUCK4_Seq_27;1 day;1 day;2020-05-12 00:00:00;ËÎÆÜ
2508;G_AR7T;G_AR7T_Seq_31;1 day;1 day;2020-05-16 00:00:00;ËÎÆÜ
2509;G_MCUTG;G_MCUTG_Seq_32;1 day;1 day;2020-05-17 00:00:00;ËÎÆÜ
2510;G_TRUCK4;G_TRUCK4_Seq_20;1 day;1 day;2020-05-05 00:00:00;ËÎÆÜ
2511;G_TRUCK4;G_TRUCK4_Seq_7;1 day;1 day;2020-04-22 00:00:00;ËÎÆÜ
2512;G_RTRAIN13;G_RTRAIN13_Seq_4;1 day;1 day;2020-04-19 00:00:00;ËÎÆÜ
2513;G_TFO1;G_TFO1_Seq_38;1 day;1 day;2020-05-23 00:00:00;ËÎÆÜ
2514;G_TRUCK1;G_TRUCK1_Seq_18;1 day;1 day;2020-05-03 00:00:00;ËÎÆÜ
2515;G_ARG2T;G_ARG2T_Seq_23;1 day;1 day;2020-05-08 00:00:00;ËÎÆÜ
2516;G_OTGRT;G_OTGRT_Seq_41;1 day;1 day;2020-05-26 00:00:00;ËÎÆÜ
2517;G_CMO2;G_CMO2_Seq_35;1 day;1 day;2020-05-20 00:00:00;ËÎÆÜ
2518;G_OTGRT;G_OTGRT_Seq_28;1 day;1 day;2020-05-13 00:00:00;ËÎÆÜ
2519;G_DSD;G_DSD_Seq_29;1 day;1 day;2020-05-14 00:00:00;ËÎÆÜ
2520;G_OTGRT;G_OTGRT_Seq_37;1 day;1 day;2020-05-22 00:00:00;ËÎÆÜ
2521;G_TRUCK2;G_TRUCK2_Seq_23;1 day;1 day;2020-05-08 00:00:00;ËÎÆÜ
2522;G_TRUCK6;G_TRUCK6_Seq_1;1 day;1 day;2020-04-16 00:00:00;ËÎÆÜ
2523;G_RTRAIN13;G_RTRAIN13_Seq_33;1 day;1 day;2020-05-18 00:00:00;ËÎÆÜ
2524;G_RTRAIN7;G_RTRAIN7_Seq_13;1 day;1 day;2020-04-28 00:00:00;ËÎÆÜ
2525;G_TRUCK5;G_TRUCK5_Seq_24;1 day;1 day;2020-05-09 00:00:00;ËÎÆÜ
2526;G_RTRAIN6;G_RTRAIN6_Seq_4;1 day;1 day;2020-04-19 00:00:00;ËÎÆÜ
2527;G_TRUCK6;G_TRUCK6_Seq_23;1 day;1 day;2020-05-08 00:00:00;ËÎÆÜ
2528;G_RTRAIN3;G_RTRAIN3_Seq_32;1 day;1 day;2020-05-17 00:00:00;ËÎÆÜ
2529;G_ANOH;G_ANOH_Seq_37;1 day;1 day;2020-05-22 00:00:00;ËÎÆÜ
2530;G_TFO1;G_TFO1_Seq_37;1 day;1 day;2020-05-22 00:00:00;ËÎÆÜ
2531;G_CMO2;G_CMO2_Seq_0;1 day;1 day;2020-04-15 00:00:00;ËÎÆÜ
2532;G_AR10T;G_AR10T_Seq_24;1 day;1 day;2020-05-09 00:00:00;ËÎÆÜ
2533;G_TRFCAR1;G_TRFCAR1_Seq_23;1 day;1 day;2020-05-08 00:00:00;ËÎÆÜ
2534;G_CMO2;G_CMO2_Seq_7;1 day;1 day;2020-04-22 00:00:00;ËÎÆÜ
2535;G_CMO1;G_CMO1_Seq_6;1 day;1 day;2020-04-21 00:00:00;ËÎÆÜ
2536;G_RTRAIN4;G_RTRAIN4_Seq_11;1 day;1 day;2020-04-26 00:00:00;ËÎÆÜ
2537;G_RTRAIN3;G_RTRAIN3_Seq_42;1 day;1 day;2020-05-27 00:00:00;ËÎÆÜ
2538;G_TRUCK4;G_TRUCK4_Seq_0;1 day;1 day;2020-04-15 00:00:00;ËÎÆÜ
2539;G_OTGRT;G_OTGRT_Seq_35;1 day;1 day;2020-05-20 00:00:00;ËÎÆÜ
2540;G_RTRAIN15;G_RTRAIN15_Seq_6;1 day;1 day;2020-04-21 00:00:00;ËÎÆÜ
2541;G_RTRAIN4;G_RTRAIN4_Seq_12;1 day;1 day;2020-04-27 00:00:00;ËÎÆÜ
2542;G_TRUCK5;G_TRUCK5_Seq_19;1 day;1 day;2020-05-04 00:00:00;ËÎÆÜ
2543;G_RTRAIN13;G_RTRAIN13_Seq_8;1 day;1 day;2020-04-23 00:00:00;ËÎÆÜ
2544;G_TRFCNG;G_TRFCNG_Seq_39;1 day;1 day;2020-05-24 00:00:00;ËÎÆÜ
2545;G_RTRAIN8;G_RTRAIN8_Seq_2;1 day;1 day;2020-04-17 00:00:00;ËÎÆÜ
2546;G_RTRAIN13;G_RTRAIN13_Seq_29;1 day;1 day;2020-05-14 00:00:00;ËÎÆÜ
2547;G_CMO2;G_CMO2_Seq_5;1 day;1 day;2020-04-20 00:00:00;ËÎÆÜ
2548;G_ATO2;G_ATO2_Seq_39;1 day;1 day;2020-05-24 00:00:00;ËÎÆÜ
2549;G_ARG2T;G_ARG2T_Seq_20;1 day;1 day;2020-05-05 00:00:00;ËÎÆÜ
2550;G_STRS1H;G_STRS1H_Seq_33;1 day;1 day;2020-05-18 00:00:00;ËÎÆÜ
2551;G_OTGRT;G_OTGRT_Seq_13;1 day;1 day;2020-04-28 00:00:00;ËÎÆÜ
2552;G_RTRAIN5;G_RTRAIN5_Seq_25;1 day;1 day;2020-05-10 00:00:00;ËÎÆÜ
2553;G_ARG2T;G_ARG2T_Seq_8;1 day;1 day;2020-04-23 00:00:00;ËÎÆÜ
2554;G_TRUCK5;G_TRUCK5_Seq_23;1 day;1 day;2020-05-08 00:00:00;ËÎÆÜ
2555;G_TRUCK4;G_TRUCK4_Seq_2;1 day;1 day;2020-04-17 00:00:00;ËÎÆÜ
2556;G_NORD;G_NORD_Seq_42;1 day;1 day;2020-05-27 00:00:00;ËÎÆÜ
2557;G_TRFCNG;G_TRFCNG_Seq_27;1 day;1 day;2020-05-12 00:00:00;ËÎÆÜ
2558;G_TRUCK2;G_TRUCK2_Seq_42;1 day;1 day;2020-05-27 00:00:00;ËÎÆÜ
2559;G_TRUCK3;G_TRUCK3_Seq_9;1 day;1 day;2020-04-24 00:00:00;ËÎÆÜ
2560;G_RTRAIN1;G_RTRAIN1_Seq_1;1 day;1 day;2020-04-16 00:00:00;ËÎÆÜ
2561;G_RTRAIN1;G_RTRAIN1_Seq_29;1 day;1 day;2020-05-14 00:00:00;ËÎÆÜ
2562;G_RTRAIN4;G_RTRAIN4_Seq_24;1 day;1 day;2020-05-09 00:00:00;ËÎÆÜ
2563;G_RTRAIN12;G_RTRAIN12_Seq_24;1 day;1 day;2020-05-09 00:00:00;ËÎÆÜ
2564;G_RTRAIN14;G_RTRAIN14_Seq_40;1 day;1 day;2020-05-25 00:00:00;ËÎÆÜ
2565;G_RTRAIN15;G_RTRAIN15_Seq_30;1 day;1 day;2020-05-15 00:00:00;ËÎÆÜ
2566;G_RTRAIN2;G_RTRAIN2_Seq_34;1 day;1 day;2020-05-19 00:00:00;ËÎÆÜ
2567;G_RTRAIN16;G_RTRAIN16_Seq_31;1 day;1 day;2020-05-16 00:00:00;ËÎÆÜ
2568;G_RTRAIN11;G_RTRAIN11_Seq_41;1 day;1 day;2020-05-26 00:00:00;ËÎÆÜ
2569;G_TRUCK2;G_TRUCK2_Seq_38;1 day;1 day;2020-05-23 00:00:00;ËÎÆÜ
2570;G_RTRAIN1;G_RTRAIN1_Seq_38;1 day;1 day;2020-05-23 00:00:00;ËÎÆÜ
2571;G_RTRAIN12;G_RTRAIN12_Seq_21;1 day;1 day;2020-05-06 00:00:00;ËÎÆÜ
2572;G_TFO1;G_TFO1_Seq_3;1 day;1 day;2020-04-18 00:00:00;ËÎÆÜ
2573;G_TRUCK3;G_TRUCK3_Seq_11;1 day;1 day;2020-04-26 00:00:00;ËÎÆÜ
2574;G_AR7T;G_AR7T_Seq_5;1 day;1 day;2020-04-20 00:00:00;ËÎÆÜ
2575;G_OTGRT;G_OTGRT_Seq_16;1 day;1 day;2020-05-01 00:00:00;ËÎÆÜ
2576;G_TRUCK2;G_TRUCK2_Seq_5;1 day;1 day;2020-04-20 00:00:00;ËÎÆÜ
2577;G_TRFCNG;G_TRFCNG_Seq_24;1 day;1 day;2020-05-09 00:00:00;ËÎÆÜ
2578;G_AOAD;G_AOAD_Seq_38;1 day;1 day;2020-05-23 00:00:00;ËÎÆÜ
2579;G_TRUCK1;G_TRUCK1_Seq_9;1 day;1 day;2020-04-24 00:00:00;ËÎÆÜ
2580;G_NORD;G_NORD_Seq_18;1 day;1 day;2020-05-03 00:00:00;ËÎÆÜ
2581;G_TFO1;G_TFO1_Seq_6;1 day;1 day;2020-04-21 00:00:00;ËÎÆÜ
2582;G_TRUCK5;G_TRUCK5_Seq_29;1 day;1 day;2020-05-14 00:00:00;ËÎÆÜ
2583;G_RTRAIN5;G_RTRAIN5_Seq_28;1 day;1 day;2020-05-13 00:00:00;ËÎÆÜ
2584;G_RTRAIN3;G_RTRAIN3_Seq_22;1 day;1 day;2020-05-07 00:00:00;ËÎÆÜ
2585;G_AR7T;G_AR7T_Seq_41;1 day;1 day;2020-05-26 00:00:00;ËÎÆÜ
2586;G_ARG2T;G_ARG2T_Seq_4;1 day;1 day;2020-04-19 00:00:00;ËÎÆÜ
2587;G_TRFCNG;G_TRFCNG_Seq_35;1 day;1 day;2020-05-20 00:00:00;ËÎÆÜ
2588;G_RTRAIN7;G_RTRAIN7_Seq_6;1 day;1 day;2020-04-21 00:00:00;ËÎÆÜ
2589;G_RTRAIN9;G_RTRAIN9_Seq_42;1 day;1 day;2020-05-27 00:00:00;ËÎÆÜ
2590;G_RTRAIN7;G_RTRAIN7_Seq_2;1 day;1 day;2020-04-17 00:00:00;ËÎÆÜ
2591;G_RTRAIN12;G_RTRAIN12_Seq_37;1 day;1 day;2020-05-22 00:00:00;ËÎÆÜ
2592;G_TRUCK1;G_TRUCK1_Seq_26;1 day;1 day;2020-05-11 00:00:00;ËÎÆÜ
2593;G_RTRAIN1;G_RTRAIN1_Seq_4;1 day;1 day;2020-04-19 00:00:00;ËÎÆÜ
2594;G_TRUCK2;G_TRUCK2_Seq_25;1 day;1 day;2020-05-10 00:00:00;ËÎÆÜ
2595;G_OTGRH;G_OTGRH_Seq_36;1 day;1 day;2020-05-21 00:00:00;ËÎÆÜ
2596;G_MCUTG;G_MCUTG_Seq_7;1 day;1 day;2020-04-22 00:00:00;ËÎÆÜ
2597;G_TRUCK1;G_TRUCK1_Seq_15;1 day;1 day;2020-04-30 00:00:00;ËÎÆÜ
2598;G_RTRAIN9;G_RTRAIN9_Seq_28;1 day;1 day;2020-05-13 00:00:00;ËÎÆÜ
2599;G_OTGRO2;G_OTGRO2_Seq_39;1 day;1 day;2020-05-24 00:00:00;ËÎÆÜ
2600;G_MCUTG;G_MCUTG_Seq_12;1 day;1 day;2020-04-27 00:00:00;ËÎÆÜ
2601;G_RTRAIN6;G_RTRAIN6_Seq_14;1 day;1 day;2020-04-29 00:00:00;ËÎÆÜ
2602;G_RTRAIN15;G_RTRAIN15_Seq_23;1 day;1 day;2020-05-08 00:00:00;ËÎÆÜ
2603;G_TRUCK2;G_TRUCK2_Seq_39;1 day;1 day;2020-05-24 00:00:00;ËÎÆÜ
2604;G_AR3T;G_AR3T_Seq_1;1 day;1 day;2020-04-16 00:00:00;ËÎÆÜ
2605;G_RTRAIN6;G_RTRAIN6_Seq_11;1 day;1 day;2020-04-26 00:00:00;ËÎÆÜ
2606;G_CMO1;G_CMO1_Seq_32;1 day;1 day;2020-05-17 00:00:00;ËÎÆÜ
2607;G_ANOH;G_ANOH_Seq_31;1 day;1 day;2020-05-16 00:00:00;ËÎÆÜ
2608;G_MCUTG;G_MCUTG_Seq_30;1 day;1 day;2020-05-15 00:00:00;ËÎÆÜ
2609;G_TRUCK1;G_TRUCK1_Seq_32;1 day;1 day;2020-05-17 00:00:00;ËÎÆÜ
2610;G_TRUCK5;G_TRUCK5_Seq_31;1 day;1 day;2020-05-16 00:00:00;ËÎÆÜ
2611;G_MCUTG;G_MCUTG_Seq_11;1 day;1 day;2020-04-26 00:00:00;ËÎÆÜ
2612;G_RTRAIN15;G_RTRAIN15_Seq_4;1 day;1 day;2020-04-19 00:00:00;ËÎÆÜ
2613;G_AR6T;G_AR6T_Seq_6;1 day;1 day;2020-04-21 00:00:00;ËÎÆÜ
2614;G_RTRAIN5;G_RTRAIN5_Seq_23;1 day;1 day;2020-05-08 00:00:00;ËÎÆÜ
2615;G_TRFCAR1;G_TRFCAR1_Seq_12;1 day;1 day;2020-04-27 00:00:00;ËÎÆÜ
2616;G_TRUCK6;G_TRUCK6_Seq_6;1 day;1 day;2020-04-21 00:00:00;ËÎÆÜ
2617;G_RTRAIN10;G_RTRAIN10_Seq_37;1 day;1 day;2020-05-22 00:00:00;ÈÑÒÈÍÀ
2618;G_RTRAIN7;G_RTRAIN7_Seq_11;1 day;1 day;2020-04-26 00:00:00;ËÎÆÜ
2619;G_TRUCK5;G_TRUCK5_Seq_28;1 day;1 day;2020-05-13 00:00:00;ËÎÆÜ
2620;G_RTRAIN10;G_RTRAIN10_Seq_24;1 day;1 day;2020-05-09 00:00:00;ÈÑÒÈÍÀ
2621;G_TRFCN;G_TRFCN_Seq_28;1 day;1 day;2020-05-13 00:00:00;ËÎÆÜ
2622;G_TRFCNG;G_TRFCNG_Seq_25;1 day;1 day;2020-05-10 00:00:00;ËÎÆÜ
2623;G_RTRAIN10;G_RTRAIN10_Seq_29;1 day;1 day;2020-05-14 00:00:00;ÈÑÒÈÍÀ
2624;G_RTRAIN3;G_RTRAIN3_Seq_20;1 day;1 day;2020-05-05 00:00:00;ËÎÆÜ
2625;G_TRFCAR1;G_TRFCAR1_Seq_11;1 day;1 day;2020-04-26 00:00:00;ËÎÆÜ
2626;G_OTGRH;G_OTGRH_Seq_40;1 day;1 day;2020-05-25 00:00:00;ËÎÆÜ
2627;G_AR6T;G_AR6T_Seq_24;1 day;1 day;2020-05-09 00:00:00;ËÎÆÜ
2628;G_RTRAIN9;G_RTRAIN9_Seq_34;1 day;1 day;2020-05-19 00:00:00;ËÎÆÜ
2629;G_RTRAIN6;G_RTRAIN6_Seq_38;1 day;1 day;2020-05-23 00:00:00;ËÎÆÜ
2630;G_RTRAIN10;G_RTRAIN10_Seq_40;1 day;1 day;2020-05-25 00:00:00;ÈÑÒÈÍÀ
2631;G_RTRAIN8;G_RTRAIN8_Seq_11;1 day;1 day;2020-04-26 00:00:00;ËÎÆÜ
2632;G_AR10T;G_AR10T_Seq_34;1 day;1 day;2020-05-19 00:00:00;ËÎÆÜ
2633;G_RTRAIN16;G_RTRAIN16_Seq_15;1 day;1 day;2020-04-30 00:00:00;ËÎÆÜ
2634;G_TRUCK1;G_TRUCK1_Seq_43;1 day;1 day;2020-05-28 00:00:00;ËÎÆÜ
2635;G_RTRAIN7;G_RTRAIN7_Seq_30;1 day;1 day;2020-05-15 00:00:00;ËÎÆÜ
2636;G_TFO1;G_TFO1_Seq_17;1 day;1 day;2020-05-02 00:00:00;ËÎÆÜ
2637;G_TRFCAR1;G_TRFCAR1_Seq_33;1 day;1 day;2020-05-18 00:00:00;ËÎÆÜ
2638;G_ARG2T;G_ARG2T_Seq_7;1 day;1 day;2020-04-22 00:00:00;ËÎÆÜ
2639;G_TRUCK2;G_TRUCK2_Seq_14;1 day;1 day;2020-04-29 00:00:00;ËÎÆÜ
2640;G_RTRAIN15;G_RTRAIN15_Seq_5;1 day;1 day;2020-04-20 00:00:00;ËÎÆÜ
2641;G_UPAD;G_UPAD_Seq_42;1 day;1 day;2020-05-27 00:00:00;ËÎÆÜ
2642;G_ARG2T;G_ARG2T_Seq_30;1 day;1 day;2020-05-15 00:00:00;ËÎÆÜ
2643;G_TFO1;G_TFO1_Seq_1;1 day;1 day;2020-04-16 00:00:00;ËÎÆÜ
2644;G_ANOH;G_ANOH_Seq_38;1 day;1 day;2020-05-23 00:00:00;ËÎÆÜ
2645;G_TFO1;G_TFO1_Seq_0;1 day;1 day;2020-04-15 00:00:00;ËÎÆÜ
2646;G_TRUCK6;G_TRUCK6_Seq_7;1 day;1 day;2020-04-22 00:00:00;ËÎÆÜ
2647;G_CMO1;G_CMO1_Seq_23;1 day;1 day;2020-05-08 00:00:00;ËÎÆÜ
2648;G_AOAD;G_AOAD_Seq_3;1 day;1 day;2020-04-18 00:00:00;ËÎÆÜ
2649;G_RTRAIN3;G_RTRAIN3_Seq_25;1 day;1 day;2020-05-10 00:00:00;ËÎÆÜ
2650;G_TRFCAR1;G_TRFCAR1_Seq_21;1 day;1 day;2020-05-06 00:00:00;ËÎÆÜ
2651;G_RTRAIN15;G_RTRAIN15_Seq_28;1 day;1 day;2020-05-13 00:00:00;ËÎÆÜ
2652;G_TRUCK5;G_TRUCK5_Seq_25;1 day;1 day;2020-05-10 00:00:00;ËÎÆÜ
2653;G_RTRAIN3;G_RTRAIN3_Seq_5;1 day;1 day;2020-04-20 00:00:00;ËÎÆÜ
2654;G_OTGRD;G_OTGRD_Seq_40;1 day;1 day;2020-05-25 00:00:00;ËÎÆÜ
2655;G_OTGRT;G_OTGRT_Seq_34;1 day;1 day;2020-05-19 00:00:00;ËÎÆÜ
2656;G_RTRAIN10;G_RTRAIN10_Seq_39;1 day;1 day;2020-05-24 00:00:00;ÈÑÒÈÍÀ
2657;G_RTRAIN12;G_RTRAIN12_Seq_26;1 day;1 day;2020-05-11 00:00:00;ËÎÆÜ
2658;G_RTRAIN2;G_RTRAIN2_Seq_25;1 day;1 day;2020-05-10 00:00:00;ËÎÆÜ
2659;G_RTRAIN7;G_RTRAIN7_Seq_17;1 day;1 day;2020-05-02 00:00:00;ËÎÆÜ
2660;G_RTRAIN8;G_RTRAIN8_Seq_14;1 day;1 day;2020-04-29 00:00:00;ËÎÆÜ
2661;G_RTRAIN10;G_RTRAIN10_Seq_31;1 day;1 day;2020-05-16 00:00:00;ÈÑÒÈÍÀ
2662;G_TRFCNG;G_TRFCNG_Seq_28;1 day;1 day;2020-05-13 00:00:00;ËÎÆÜ
2663;G_RTRAIN10;G_RTRAIN10_Seq_22;1 day;1 day;2020-05-07 00:00:00;ÈÑÒÈÍÀ
2664;G_AR10T;G_AR10T_Seq_43;1 day;1 day;2020-05-28 00:00:00;ËÎÆÜ
2665;G_RTRAIN10;G_RTRAIN10_Seq_43;1 day;1 day;2020-05-28 00:00:00;ÈÑÒÈÍÀ
2666;G_UPAT;G_UPAT_Seq_3;1 day;1 day;2020-04-18 00:00:00;ËÎÆÜ
2667;G_NORD;G_NORD_Seq_39;1 day;1 day;2020-05-24 00:00:00;ËÎÆÜ
2668;G_TRUCK4;G_TRUCK4_Seq_1;1 day;1 day;2020-04-16 00:00:00;ËÎÆÜ
2669;G_RTRAIN13;G_RTRAIN13_Seq_27;1 day;1 day;2020-05-12 00:00:00;ËÎÆÜ
2670;G_RTRAIN10;G_RTRAIN10_Seq_32;1 day;1 day;2020-05-17 00:00:00;ÈÑÒÈÍÀ
2671;G_RTRAIN16;G_RTRAIN16_Seq_8;1 day;1 day;2020-04-23 00:00:00;ËÎÆÜ
2672;G_UPAT;G_UPAT_Seq_10;1 day;1 day;2020-04-25 00:00:00;ËÎÆÜ
2673;G_RTRAIN8;G_RTRAIN8_Seq_20;1 day;1 day;2020-05-05 00:00:00;ËÎÆÜ
2674;G_VSL1;G_VSL1_Seq_43;1 day;1 day;2020-05-28 00:00:00;ËÎÆÜ
2675;G_RTRAIN10;G_RTRAIN10_Seq_25;1 day;1 day;2020-05-10 00:00:00;ÈÑÒÈÍÀ
2676;G_ARG2T;G_ARG2T_Seq_1;1 day;1 day;2020-04-16 00:00:00;ËÎÆÜ
2677;G_TRUCK4;G_TRUCK4_Seq_37;1 day;1 day;2020-05-22 00:00:00;ËÎÆÜ
2678;G_CMO2;G_CMO2_Seq_8;1 day;1 day;2020-04-23 00:00:00;ËÎÆÜ
2679;G_TRUCK4;G_TRUCK4_Seq_9;1 day;1 day;2020-04-24 00:00:00;ËÎÆÜ
2680;G_TRUCK5;G_TRUCK5_Seq_11;1 day;1 day;2020-04-26 00:00:00;ËÎÆÜ
2681;G_AR7T;G_AR7T_Seq_29;1 day;1 day;2020-05-14 00:00:00;ËÎÆÜ
2682;G_RTRAIN1;G_RTRAIN1_Seq_13;1 day;1 day;2020-04-28 00:00:00;ËÎÆÜ
2683;G_RTRAIN7;G_RTRAIN7_Seq_5;1 day;1 day;2020-04-20 00:00:00;ËÎÆÜ
2684;G_UPAG;G_UPAG_Seq_0;1 day;1 day;2020-04-15 00:00:00;ËÎÆÜ
2685;G_OTGRO2;G_OTGRO2_Seq_25;1 day;1 day;2020-05-10 00:00:00;ËÎÆÜ
2686;G_RTRAIN13;G_RTRAIN13_Seq_10;1 day;1 day;2020-04-25 00:00:00;ËÎÆÜ
2687;G_AR7T;G_AR7T_Seq_10;1 day;1 day;2020-04-25 00:00:00;ËÎÆÜ
2688;G_ANOH;G_ANOH_Seq_43;1 day;1 day;2020-05-28 00:00:00;ËÎÆÜ
2689;G_RTRAIN4;G_RTRAIN4_Seq_32;1 day;1 day;2020-05-17 00:00:00;ËÎÆÜ
2690;G_TRUCK5;G_TRUCK5_Seq_27;1 day;1 day;2020-05-12 00:00:00;ËÎÆÜ
2691;G_RTRAIN10;G_RTRAIN10_Seq_44;1 day;1 day;2020-05-29 00:00:00;ÈÑÒÈÍÀ
2692;G_MCUTG;G_MCUTG_Seq_14;1 day;1 day;2020-04-29 00:00:00;ËÎÆÜ
2693;G_MCUTG;G_MCUTG_Seq_41;1 day;1 day;2020-05-26 00:00:00;ËÎÆÜ
2694;G_MCUTG;G_MCUTG_Seq_9;1 day;1 day;2020-04-24 00:00:00;ËÎÆÜ
2695;G_AR10T;G_AR10T_Seq_6;1 day;1 day;2020-04-21 00:00:00;ËÎÆÜ
2696;G_ARG2T;G_ARG2T_Seq_3;1 day;1 day;2020-04-18 00:00:00;ËÎÆÜ
2697;G_OTGRD;G_OTGRD_Seq_36;1 day;1 day;2020-05-21 00:00:00;ËÎÆÜ
2698;G_RTRAIN7;G_RTRAIN7_Seq_4;1 day;1 day;2020-04-19 00:00:00;ËÎÆÜ
2699;G_TRUCK5;G_TRUCK5_Seq_10;1 day;1 day;2020-04-25 00:00:00;ËÎÆÜ
2700;G_CMO2;G_CMO2_Seq_32;1 day;1 day;2020-05-17 00:00:00;ËÎÆÜ
2701;G_TRUCK6;G_TRUCK6_Seq_3;1 day;1 day;2020-04-18 00:00:00;ËÎÆÜ
2702;G_CMO1;G_CMO1_Seq_33;1 day;1 day;2020-05-18 00:00:00;ËÎÆÜ
2703;G_CMO2;G_CMO2_Seq_9;1 day;1 day;2020-04-24 00:00:00;ËÎÆÜ
2704;G_RTRAIN10;G_RTRAIN10_Seq_30;1 day;1 day;2020-05-15 00:00:00;ÈÑÒÈÍÀ
2705;G_RTRAIN10;G_RTRAIN10_Seq_36;1 day;1 day;2020-05-21 00:00:00;ÈÑÒÈÍÀ
2706;G_TRUCK2;G_TRUCK2_Seq_35;1 day;1 day;2020-05-20 00:00:00;ËÎÆÜ
2707;G_AR10T;G_AR10T_Seq_25;1 day;1 day;2020-05-10 00:00:00;ËÎÆÜ
2708;G_AR3T;G_AR3T_Seq_5;1 day;1 day;2020-04-20 00:00:00;ËÎÆÜ
2709;G_RTRAIN10;G_RTRAIN10_Seq_35;1 day;1 day;2020-05-20 00:00:00;ÈÑÒÈÍÀ
2710;G_ANOH;G_ANOH_Seq_44;1 day;1 day;2020-05-29 00:00:00;ËÎÆÜ
2711;G_STRS1H;G_STRS1H_Seq_38;1 day;1 day;2020-05-23 00:00:00;ËÎÆÜ
2712;G_TRFCNG;G_TRFCNG_Seq_1;1 day;1 day;2020-04-16 00:00:00;ËÎÆÜ
2713;G_ATO2;G_ATO2_Seq_32;1 day;1 day;2020-05-17 00:00:00;ËÎÆÜ
2714;G_RTRAIN1;G_RTRAIN1_Seq_9;1 day;1 day;2020-04-24 00:00:00;ËÎÆÜ
2715;G_STRS1H;G_STRS1H_Seq_43;1 day;1 day;2020-05-28 00:00:00;ËÎÆÜ
2716;G_TRFCAR1;G_TRFCAR1_Seq_19;1 day;1 day;2020-05-04 00:00:00;ËÎÆÜ
2717;G_RTRAIN8;G_RTRAIN8_Seq_10;1 day;1 day;2020-04-25 00:00:00;ËÎÆÜ
